13800,1
14428,1
14553,1
14586,1
14690,1
14859,1
14864,2
14873,2
14916,1
14918,2
14929,1
14952,1
14959,1
14979,1
15005,1
15007,1
15008,1
15031,1
15035,1
15038,1
15039,1
15060,1
15062,2
15066,1
15068,1
15075,3
15083,1
15088,2
15102,1
15107,1
15126,2
15137,3
15149,1
15162,1
15176,1
15185,1
15210,4
15232,2
15239,1
15252,1
15253,5
15257,1
15279,1
15292,3
15305,2
15340,2
15353,3
15357,1
15359,5
15394,1
15414,2
15449,1
15453,1
15469,2
15476,1
15493,1
15512,1
15530,2
15549,2
15616,1
15630,1
15633,2
15638,3
15657,1
15663,3
15720,3
15745,1
15954,1
15972,1
16042,1
16062,1
16139,1
16250,1
16312,1
16473,1
16479,1
16530,1
16584,2
16589,1
16706,1
16755,1
16869,1
16992,1
17015,1
17133,1
17167,1
17275,1
17307,1
17480,2
17536,2
17537,1
17539,1
17557,1
17591,1
17640,2
17643,1
17646,2
17682,2
17709,1
17710,1
17721,1
17725,2
17744,1
17802,1
17803,1
17811,2
17817,1
17835,1
17907,1
17985,1
17992,1
17994,1
18003,2
18025,1
18062,1
18110,1
18123,2
18124,2
18131,2
18133,3
18186,1
18214,1
18283,1
18318,1
18348,1
18358,1
18425,2
18427,1
18440,2
18441,1
18464,1
18532,1
18540,1
18567,2
18657,1
18729,1
18747,2
18749,1
18756,1
18781,1
18951,1
18997,1
19012,1
19051,2
19103,1
19120,2
19278,1
19299,1
19389,1
19393,2
19433,1
19484,1
19509,1
19512,1
19595,1
19665,1
19715,1
19937,1
19977,1
20189,1
20212,2
20231,1
20237,1
20255,1
20260,1
20273,1
20301,1
20336,1
20449,1
20452,1
20467,2
20472,1
20484,1
20489,1
20544,3
20547,1
20581,2
20590,2
20621,2
20654,1
20674,1
20698,1
20721,1
20724,2
20732,1
20741,1
20750,1
20761,1
20766,1
20769,1
20780,2
20790,1
20827,1
20907,2
20926,1
20932,1
20969,2
20980,1
20992,1
20997,3
21010,1
21018,1
21022,1
21037,1
21061,1
21103,1
21260,1
21313,1
21381,1
21404,1
21405,1
21410,1
21417,1
21434,1
21471,1
21484,2
21514,1
21532,1
21584,2
21694,1
21703,1
21785,1
21788,1
21791,1
21813,1
21852,2
21855,1
21864,1
21877,1
21891,1
21967,2
21984,1
22029,1
22046,1
22065,2
22134,1
22181,1
22200,1
22254,1
22269,1
22341,1
22368,1
22443,1
22477,2
22492,1
22518,1
22597,1
22615,1
22795,1
22808,1
22850,1
22862,1
22866,1
22909,1
22964,1
23080,1
23114,1
23121,1
23124,1
23167,1
23202,1
23364,3
23368,1
23399,1
23403,1
23431,1
23438,1
23491,1
23512,2
23522,1
23523,1
23603,2
23606,1
23822,2
23941,1
24080,2
24086,1
24098,1
24134,1
24205,2
24293,1
24302,1
24371,1
24486,1
24498,1
24529,1
24603,1
24622,1
24650,1
24651,1
24823,1
24840,1
24935,1
24976,1
25071,2
25077,1
25147,1
25201,1
25228,1
25244,2
25299,1
25317,1
25381,1
25382,1
25408,1
25439,1
25481,1
25500,1
25504,1
25506,1
25525,1
25689,1
25690,1
25700,1
25717,1
25785,1
25803,1
25847,1
25848,1
25899,1
25922,1
25959,2
25973,1
26062,1
26119,1
26150,1
26229,1
26288,1
26329,1
26396,1
26438,1
26456,1
26510,1
26530,1
26641,1
26715,1
26717,1
26745,1
26912,2
26942,1
27013,1
27016,2
27019,2
27118,1
27146,2
27152,1
27206,1
27221,1
27225,1
27286,1
27325,1
27330,1
27340,2
27397,2
27504,1
27521,1
27546,1
27549,1
27572,1
27715,1
27808,1
27855,1
27888,1
27919,1
27955,1
27968,1
28021,1
28034,1
28037,1
28073,1
28094,2
28198,2
28207,1
28259,2
28364,1
28377,1
28439,1
28548,1
28706,3
28736,1
28749,2
28797,2
28800,1
28822,1
28827,1
28880,1
28988,1
28990,1
29036,1
29087,1
29151,1
29175,1
29223,2
29227,1
29232,1
29236,1
29238,1
29301,1
29311,1
29330,2
29408,1
29464,2
29466,1
29531,1
29536,2
29575,1
29640,1
29661,1
29666,1
29711,1
29721,1
29753,1
29823,1
29842,2
29851,1
29859,1
29878,3
29971,2
30150,1
30159,1
30232,1
30237,1
30240,1
30246,1
30253,1
30267,1
30290,1
30295,1
30397,1
30497,2
30544,1
30547,1
30563,1
30578,1
30591,1
30615,1
30657,1
30668,1
30730,1
30734,1
30735,1
30798,1
30837,1
30838,1
30874,2
30895,1
30907,1
30926,1
30937,1
30972,1
30987,1
30993,1
31033,1
31116,1
31152,3
31160,1
31166,1
31202,1
31226,1
31240,1
31245,1
31248,1
31342,1
31343,1
31376,1
31404,2
31469,1
31492,1
31495,1
31521,1
31584,1
31634,1
31700,1
31734,1
31822,1
31847,1
31869,1
31888,1
31927,2
31965,1
31998,1
32073,1
32137,1
32154,1
32270,1
32287,1
32351,2
32391,1
32399,1
32408,2
32428,1
32471,1
32509,1
32513,1
32540,1
32563,1
32571,1
32581,1
32592,1
32604,2
32608,1
32615,1
32680,1
32734,1
32752,1
32830,3
32853,1
32875,1
32891,1
32906,2
32923,2
32948,1
32969,1
33042,1
33050,1
33114,2
33151,1
33161,1
33205,1
33253,1
33327,1
33396,1
33408,1
33436,1
33541,1
33634,2
33659,1
33683,1
33687,1
33712,1
33732,1
33737,1
33741,1
33761,1
33763,2
33786,2
33843,1
33863,1
33893,1
33921,1
33964,3
34013,1
34062,1
34188,2
34197,1
34258,1
34264,2
34265,1
34267,1
34292,1
34355,1
34362,1
34414,1
34430,1
34476,1
34487,1
34493,1
34513,1
34585,1
34598,1
34603,1
34609,1
34639,2
34646,1
34712,2
34719,2
34792,1
34797,1
34800,2
34834,1
34837,1
34959,1
34984,1
34996,2
35047,2
35051,1
35135,1
35146,1
35157,1
35165,1
35168,2
35234,2
35265,1
35274,1
35284,1
35298,1
35313,2
35329,1
35338,1
35353,2
35371,1
35372,2
35386,1
35405,1
35434,1
35448,1
35474,1
35491,1
35548,2
35554,1
35574,1
35599,1
35624,1
35672,1
35710,1
35813,1
35856,2
35860,1
35870,1
35897,1
35929,2
35944,3
35952,1
36018,1
36034,1
36069,1
36112,1
36126,1
36129,2
36159,1
36198,1
36203,2
36209,1
36312,1
36335,1
36342,1
36376,2
36394,2
36400,2
36407,1
36415,2
36423,1
36426,1
36467,1
36480,1
36500,1
36503,1
36513,1
36516,1
36538,1
36546,1
36641,1
36651,1
36676,1
36726,1
36741,1
36742,1
36764,1
36774,2
36800,2
36810,1
36846,1
36874,1
36897,2
36913,1
36945,1
36956,2
37015,1
37024,1
37027,1
37081,1
37098,1
37125,3
37144,2
37146,1
37150,1
37183,1
37191,2
37204,1
37226,1
37234,2
37291,1
37297,1
37307,2
37336,1
37375,1
37387,1
37395,1
37409,1
37437,1
37456,1
37484,1
37510,2
37516,1
37525,1
37547,1
37558,1
37592,1
37601,1
37605,1
37616,2
37618,1
37657,1
37686,1
37809,1
37824,1
37906,1
37911,1
37951,1
37967,1
37978,1
38059,1
38068,1
38077,1
38234,2
38279,1
38284,1
38323,1
38330,1
38340,1
38358,1
38374,1
38376,1
38408,1
38416,1
38457,1
38467,1
38476,1
38486,1
38487,1
38493,1
38503,1
38525,1
38530,1
38531,2
38554,1
38589,2
38613,1
38659,2
38671,1
38672,1
38681,1
38725,1
38742,1
38753,1
38760,1
38763,1
38773,1
38782,2
38799,1
38812,1
38822,2
38827,1
38842,1
38845,1
38853,2
38858,1
38859,1
38864,2
38889,1
38915,1
38930,1
38956,1
38985,1
39013,1
39018,1
39021,1
39033,1
39050,1
39102,2
39107,1
39126,1
39136,1
39140,1
39145,3
39161,3
39168,1
39181,1
39194,2
39203,1
39230,1
39232,1
39234,1
39235,2
39245,1
39247,1
39251,1
39255,1
39258,1
39266,2
39280,1
39285,1
39288,1
39309,1
39327,1
39336,1
39352,2
39353,1
39360,1
39363,1
39378,1
39415,1
39431,1
39438,1
39444,1
39445,2
39448,1
39453,1
39466,1
39481,2
39482,1
39484,2
39489,1
39516,1
39539,1
39548,1
39570,1
39575,1
39584,2
39586,1
39589,1
39611,2
39625,3
39654,1
39680,6
39716,1
39726,2
39732,1
39733,1
39735,1
39743,2
39751,1
39753,1
39755,2
39768,1
39773,1
39775,1
39794,2
39809,1
39812,2
39818,2
39825,1
